"PRN","datetime","Vtec_tecsuite","Vtec_TECGPS","r_t"
6,2025-06-09 05:39:45.0432,-82.382,20.15,-102.532
6,2025-06-09 05:39:59.9904,-82.294,20.15,-102.444
6,2025-06-09 05:40:15.024,-82.281,20.14,-102.421
6,2025-06-09 05:40:29.9712,-82.225,20.16,-102.385
6,2025-06-09 05:40:45.0048,-82.158,20.17,-102.328
6,2025-06-09 05:41:00.0384,-82.124,20.17,-102.294
6,2025-06-09 05:41:14.9856,-82.057,20.17,-102.227
6,2025-06-09 05:41:30.0192,-81.995,20.18,-102.175
6,2025-06-09 05:41:44.9664,-81.966,20.18,-102.146
6,2025-06-09 05:42:00,-81.893,20.18,-102.073
6,2025-06-09 05:42:15.0336,-81.851,20.19,-102.041
6,2025-06-09 05:42:29.9808,-81.783,20.2,-101.983
6,2025-06-09 05:42:45.0144,-81.718,20.2,-101.918
6,2025-06-09 05:42:59.961599,-81.675,20.21,-101.885
6,2025-06-09 05:43:14.9952,-81.619,20.22,-101.839
6,2025-06-09 05:43:30.0288,-81.566,20.21,-101.776
6,2025-06-09 05:43:44.976,-81.463,20.2,-101.663
6,2025-06-09 05:44:00.0096,-81.418,20.22,-101.638
6,2025-06-09 05:44:14.9568,-81.37,20.23,-101.6
6,2025-06-09 05:44:29.9904,-81.275,20.22,-101.495
6,2025-06-09 05:44:45.024,-81.167,20.22,-101.387
6,2025-06-09 05:44:59.9712,-81.097,20.23,-101.327
6,2025-06-09 05:45:15.0048,-81.007,20.23,-101.237
6,2025-06-09 05:45:30.0384,-80.928,20.23,-101.158
6,2025-06-09 05:45:44.9856,-80.813,20.25,-101.063
6,2025-06-09 05:46:00.019199,-80.742,20.24,-100.982
6,2025-06-09 05:46:14.9664,-80.665,20.24,-100.905
6,2025-06-09 05:46:30,-80.591,20.23,-100.821
6,2025-06-09 05:46:45.0336,-80.511,20.23,-100.741
6,2025-06-09 05:46:59.9808,-80.433,20.22,-100.653
6,2025-06-09 05:47:15.0144,-80.319,20.22,-100.539
6,2025-06-09 05:47:29.9616,-80.225,20.21,-100.435
6,2025-06-09 05:47:44.9952,-80.112,20.2,-100.312
6,2025-06-09 05:48:00.0288,-80.047,20.21,-100.257
6,2025-06-09 05:48:14.976,-79.961,20.21,-100.171
6,2025-06-09 05:48:30.009601,-79.849,20.22,-100.069
6,2025-06-09 05:48:45.0432,-79.7,20.25,-99.95
6,2025-06-09 05:48:59.990399,-79.585,20.26,-99.845
6,2025-06-09 05:49:15.024,-79.463,20.29,-99.753
6,2025-06-09 05:49:29.9712,-79.381,20.31,-99.691
6,2025-06-09 05:49:45.0048,-79.251,20.33,-99.581
6,2025-06-09 05:50:00.0384,-79.167,20.34,-99.507
6,2025-06-09 05:50:14.9856,-79.07,20.35,-99.42
6,2025-06-09 05:50:30.0192,-79.002,20.37,-99.372
6,2025-06-09 05:50:44.9664,-78.857,20.37,-99.227
6,2025-06-09 05:51:00,-78.759,20.36,-99.119
6,2025-06-09 05:51:15.0336,-78.66,20.37,-99.03
6,2025-06-09 05:51:29.980801,-78.557,20.41,-98.967
6,2025-06-09 05:51:45.0144,-78.437,20.41,-98.847
6,2025-06-09 05:51:59.9616,-78.325,20.42,-98.745
6,2025-06-09 05:52:14.9952,-78.206,20.45,-98.656
6,2025-06-09 05:52:30.0288,-78.098,20.48,-98.578
6,2025-06-09 05:52:44.976,-77.973,20.5,-98.473
6,2025-06-09 05:53:00.0096,-77.865,20.55,-98.415
6,2025-06-09 05:53:15.0432,-77.77,20.57,-98.34
6,2025-06-09 05:53:29.9904,-77.741,20.61,-98.351
6,2025-06-09 05:53:45.024,-77.689,20.63,-98.319
6,2025-06-09 05:53:59.9712,-77.633,20.66,-98.293
6,2025-06-09 05:54:15.0048,-77.636,20.68,-98.316
6,2025-06-09 05:54:30.038401,-77.624,20.72,-98.344
6,2025-06-09 05:54:44.9856,-77.617,20.75,-98.367
6,2025-06-09 05:55:00.0192,-77.565,20.77,-98.335
6,2025-06-09 05:55:14.9664,-77.538,20.78,-98.318
6,2025-06-09 05:55:30,-77.503,20.8,-98.303
6,2025-06-09 05:55:45.0336,-77.446,20.84,-98.286
6,2025-06-09 05:55:59.9808,-77.373,20.88,-98.253
6,2025-06-09 05:56:15.0144,-77.3,20.9,-98.2
6,2025-06-09 05:56:29.9616,-77.224,20.93,-98.154
6,2025-06-09 05:56:44.9952,-77.155,20.95,-98.105
6,2025-06-09 05:57:00.0288,-77.071,20.96,-98.031
6,2025-06-09 05:57:14.976,-76.988,20.96,-97.948
6,2025-06-09 05:57:30.0096,-76.857,20.91,-97.767
6,2025-06-09 05:57:44.9568,-76.771,20.84,-97.611
6,2025-06-09 05:57:59.9904,-76.678,20.81,-97.488
6,2025-06-09 05:58:15.024,-76.557,20.79,-97.347
6,2025-06-09 05:58:29.9712,-76.473,20.77,-97.243
6,2025-06-09 05:58:45.0048,-76.373,20.78,-97.153
6,2025-06-09 05:59:00.0384,-76.252,20.77,-97.022
6,2025-06-09 05:59:14.9856,-76.164,20.75,-96.914
6,2025-06-09 05:59:30.0192,-76.017,20.73,-96.747
6,2025-06-09 05:59:44.9664,-75.942,20.71,-96.652
6,2025-06-09 06:00:00,-75.826,20.72,-96.546
6,2025-06-09 06:00:15.0336,-75.765,20.73,-96.495
6,2025-06-09 06:00:29.9808,-75.66,20.73,-96.39
6,2025-06-09 06:00:45.0144,-75.563,20.75,-96.313
6,2025-06-09 06:00:59.9616,-75.474,20.76,-96.234
6,2025-06-09 06:01:14.9952,-75.33,20.77,-96.1
6,2025-06-09 06:01:30.0288,-75.196,20.76,-95.956
6,2025-06-09 06:01:44.976,-75.081,20.77,-95.851
6,2025-06-09 06:02:00.0096,-74.999,20.78,-95.779
6,2025-06-09 06:02:15.0432,-74.884,20.8,-95.684
6,2025-06-09 06:02:29.9904,-74.749,20.8,-95.549
6,2025-06-09 06:02:45.024,-74.649,20.83,-95.479
6,2025-06-09 06:02:59.9712,-74.553,20.84,-95.393
6,2025-06-09 06:03:15.0048,-74.412,20.85,-95.262
6,2025-06-09 06:03:30.0384,-74.283,20.86,-95.143
6,2025-06-09 06:03:44.9856,-74.198,20.88,-95.078
6,2025-06-09 06:04:00.0192,-74.131,20.88,-95.011
6,2025-06-09 06:04:14.9664,-73.971,20.91,-94.881
6,2025-06-09 06:04:30,-73.877,20.91,-94.787
6,2025-06-09 06:04:45.0336,-73.755,20.91,-94.665
6,2025-06-09 06:04:59.9808,-73.686,20.91,-94.596
6,2025-06-09 06:05:15.0144,-73.596,20.91,-94.506
6,2025-06-09 06:05:29.961599,-73.534,20.93,-94.464
6,2025-06-09 06:05:44.9952,-73.456,20.94,-94.396
6,2025-06-09 06:06:00.0288,-73.361,20.95,-94.311
6,2025-06-09 06:06:14.976,-73.282,20.97,-94.252
6,2025-06-09 06:06:30.0096,-73.169,20.99,-94.159
6,2025-06-09 06:06:44.9568,-73.09,21,-94.09
6,2025-06-09 06:06:59.9904,-72.995,21.02,-94.015
6,2025-06-09 06:07:15.024,-72.884,21.03,-93.914
6,2025-06-09 06:07:29.9712,-72.793,21.06,-93.853
6,2025-06-09 06:07:45.0048,-72.698,21.06,-93.758
6,2025-06-09 06:08:00.0384,-72.599,21.06,-93.659
6,2025-06-09 06:08:14.9856,-72.524,21.06,-93.584
6,2025-06-09 06:08:30.019199,-72.4,21.07,-93.47
6,2025-06-09 06:08:44.9664,-72.287,21.09,-93.377
6,2025-06-09 06:09:00,-72.147,21.1,-93.247
6,2025-06-09 06:09:15.0336,-72.033,21.1,-93.133
6,2025-06-09 06:09:29.9808,-71.91,21.08,-92.99
6,2025-06-09 06:09:45.0144,-71.799,21.07,-92.869
6,2025-06-09 06:09:59.9616,-71.715,21.07,-92.785
6,2025-06-09 06:10:14.9952,-71.554,21.06,-92.614
6,2025-06-09 06:10:30.0288,-71.469,21.06,-92.529
6,2025-06-09 06:10:44.976,-71.37,21.07,-92.44
6,2025-06-09 06:11:00.009601,-71.271,21.06,-92.331
6,2025-06-09 06:11:14.9568,-71.162,21.1,-92.262
6,2025-06-09 06:11:29.990399,-71.05,21.11,-92.16
6,2025-06-09 06:11:45.024,-70.94,21.14,-92.08
6,2025-06-09 06:11:59.9712,-70.846,21.13,-91.976
6,2025-06-09 06:12:15.0048,-70.692,21.13,-91.822
6,2025-06-09 06:12:30.0384,-70.562,21.13,-91.692
6,2025-06-09 06:12:44.9856,-70.453,21.14,-91.593
6,2025-06-09 06:13:00.0192,-70.337,21.16,-91.497
6,2025-06-09 06:13:14.9664,-70.283,21.17,-91.453
6,2025-06-09 06:13:30,-70.131,21.18,-91.311
6,2025-06-09 06:13:45.0336,-70.053,21.16,-91.213
6,2025-06-09 06:13:59.980801,-69.945,21.18,-91.125
6,2025-06-09 06:14:15.0144,-69.792,21.19,-90.982
6,2025-06-09 06:14:29.9616,-69.717,21.2,-90.917
6,2025-06-09 06:14:44.9952,-69.547,21.2,-90.747
6,2025-06-09 06:15:00.0288,-69.467,21.22,-90.687
6,2025-06-09 06:15:14.976,-69.324,21.22,-90.544
6,2025-06-09 06:15:30.0096,-69.285,21.22,-90.505
6,2025-06-09 06:15:45.0432,-69.163,21.23,-90.393
6,2025-06-09 06:15:59.9904,-69.031,21.23,-90.261
6,2025-06-09 06:16:15.024,-68.928,21.24,-90.168
6,2025-06-09 06:16:29.9712,-68.827,21.25,-90.077
6,2025-06-09 06:16:45.0048,-68.707,21.27,-89.977
6,2025-06-09 06:17:00.038401,-68.532,21.27,-89.802
6,2025-06-09 06:17:14.9856,-68.41,21.26,-89.67
6,2025-06-09 06:17:30.0192,-68.287,21.26,-89.547
6,2025-06-09 06:17:44.9664,-68.171,21.3,-89.471
6,2025-06-09 06:18:00,-68.074,21.29,-89.364
6,2025-06-09 06:18:15.0336,-67.909,21.32,-89.229
6,2025-06-09 06:18:29.9808,-67.837,21.33,-89.167
6,2025-06-09 06:18:45.0144,-67.706,21.3,-89.006
6,2025-06-09 06:18:59.9616,-67.579,21.33,-88.909
6,2025-06-09 06:19:14.9952,-67.501,21.35,-88.851
6,2025-06-09 06:19:30.0288,-67.395,21.33,-88.725
6,2025-06-09 06:19:44.976,-67.303,21.32,-88.623
6,2025-06-09 06:20:00.0096,-67.214,21.33,-88.544
6,2025-06-09 06:20:14.9568,-67.069,21.33,-88.399
6,2025-06-09 06:20:29.9904,-66.984,21.33,-88.314
6,2025-06-09 06:20:45.024,-66.88,21.33,-88.21
6,2025-06-09 06:20:59.9712,-66.716,21.35,-88.066
6,2025-06-09 06:21:15.0048,-66.662,21.35,-88.012
6,2025-06-09 06:21:30.0384,-66.52,21.34,-87.86
6,2025-06-09 06:21:44.9856,-66.419,21.37,-87.789
6,2025-06-09 06:22:00.0192,-66.325,21.39,-87.715
6,2025-06-09 06:22:14.9664,-66.186,21.38,-87.566
6,2025-06-09 06:22:30,-66.061,21.4,-87.461
6,2025-06-09 06:22:45.0336,-65.936,21.4,-87.336
6,2025-06-09 06:22:59.9808,-65.773,21.4,-87.173
6,2025-06-09 06:23:15.0144,-65.692,21.42,-87.112
6,2025-06-09 06:23:29.9616,-65.494,21.43,-86.924
6,2025-06-09 06:23:44.9952,-65.43,21.45,-86.88
6,2025-06-09 06:24:00.0288,-65.276,21.47,-86.746
6,2025-06-09 06:24:14.976,-65.119,21.46,-86.579
6,2025-06-09 06:24:30.0096,-65.016,21.48,-86.496
6,2025-06-09 06:24:45.0432,-64.891,21.49,-86.381
6,2025-06-09 06:24:59.9904,-64.735,21.49,-86.225
6,2025-06-09 06:25:15.024,-64.608,21.48,-86.088
6,2025-06-09 06:25:29.9712,-64.481,21.5,-85.981
6,2025-06-09 06:25:45.0048,-64.338,21.49,-85.828
6,2025-06-09 06:26:00.0384,-64.244,21.5,-85.744
6,2025-06-09 06:26:14.9856,-64.059,21.52,-85.579
6,2025-06-09 06:26:30.0192,-63.964,21.52,-85.484
6,2025-06-09 06:26:44.9664,-63.794,21.53,-85.324
6,2025-06-09 06:27:00,-63.703,21.52,-85.223
6,2025-06-09 06:27:15.0336,-63.589,21.54,-85.129
6,2025-06-09 06:27:29.9808,-63.423,21.53,-84.953
6,2025-06-09 06:27:45.0144,-63.289,21.54,-84.829
6,2025-06-09 06:27:59.961599,-63.135,21.56,-84.695
6,2025-06-09 06:28:14.9952,-63.034,21.56,-84.594
6,2025-06-09 06:28:30.0288,-62.806,21.59,-84.396
6,2025-06-09 06:28:44.976,-62.694,21.57,-84.264
6,2025-06-09 06:29:00.0096,-62.601,21.58,-84.181
6,2025-06-09 06:29:14.9568,-62.435,21.59,-84.025
6,2025-06-09 06:29:29.9904,-62.31,21.62,-83.93
6,2025-06-09 06:29:45.024,-62.177,21.62,-83.797
6,2025-06-09 06:29:59.9712,-61.972,21.65,-83.622
6,2025-06-09 06:30:15.0048,-61.875,21.64,-83.515
6,2025-06-09 06:30:30.0384,-61.722,21.63,-83.352
6,2025-06-09 06:30:44.9856,-61.535,21.67,-83.205
6,2025-06-09 06:31:00.019199,-61.386,21.66,-83.046
6,2025-06-09 06:31:14.9664,-61.25,21.69,-82.94
6,2025-06-09 06:31:30,-61.065,21.7,-82.765
6,2025-06-09 06:31:45.0336,-60.886,21.72,-82.606
6,2025-06-09 06:31:59.9808,-60.783,21.74,-82.523
6,2025-06-09 06:32:15.0144,-60.577,21.74,-82.317
6,2025-06-09 06:32:29.9616,-60.426,21.78,-82.206
6,2025-06-09 06:32:44.9952,-60.199,21.78,-81.979
6,2025-06-09 06:33:00.0288,-60.058,21.8,-81.858
6,2025-06-09 06:33:14.976,-59.866,21.8,-81.666
6,2025-06-09 06:33:30.009601,-59.733,21.79,-81.523
6,2025-06-09 06:33:45.0432,-59.499,21.84,-81.339
6,2025-06-09 06:33:59.990399,-59.356,21.84,-81.196
6,2025-06-09 06:34:15.024,-59.163,21.89,-81.053
6,2025-06-09 06:34:29.9712,-58.927,21.87,-80.797
6,2025-06-09 06:34:45.0048,-58.848,21.93,-80.778
6,2025-06-09 06:35:00.0384,-58.602,21.96,-80.562
6,2025-06-09 06:35:14.9856,-58.474,21.94,-80.414
6,2025-06-09 06:35:30.0192,-58.297,21.97,-80.267
6,2025-06-09 06:35:44.9664,-58.098,21.97,-80.068
6,2025-06-09 06:36:00,-57.939,22.03,-79.969
6,2025-06-09 06:36:15.0336,-57.758,21.98,-79.738
6,2025-06-09 06:36:29.980801,-57.57,22.1,-79.67
6,2025-06-09 06:36:45.0144,-57.463,22.06,-79.523
6,2025-06-09 06:36:59.9616,-57.267,22.06,-79.327
6,2025-06-09 06:37:14.9952,-57.065,22.1,-79.165
6,2025-06-09 06:37:30.0288,-56.939,22.18,-79.119
6,2025-06-09 06:37:44.976,-56.736,22.14,-78.876
6,2025-06-09 06:38:00.0096,-56.582,22.16,-78.742
6,2025-06-09 06:38:15.0432,-56.368,22.18,-78.548
6,2025-06-09 06:38:29.9904,-56.246,22.17,-78.416
6,2025-06-09 06:38:45.024,-56.07,22.2,-78.27
6,2025-06-09 06:38:59.9712,-55.857,22.18,-78.037
6,2025-06-09 06:39:15.0048,-55.684,22.18,-77.864
6,2025-06-09 06:39:30.038401,-55.524,22.18,-77.704
6,2025-06-09 06:39:44.9856,-55.358,22.2,-77.558
6,2025-06-09 06:40:00.0192,-55.146,22.23,-77.376
6,2025-06-09 06:40:14.9664,-55.025,22.25,-77.275
6,2025-06-09 06:40:30,-54.862,22.28,-77.142
6,2025-06-09 06:40:45.0336,-54.604,22.29,-76.894
6,2025-06-09 06:40:59.9808,-54.441,22.3,-76.741
6,2025-06-09 06:41:15.0144,-54.268,22.31,-76.578
6,2025-06-09 06:41:29.9616,-54.034,22.36,-76.394
6,2025-06-09 06:41:44.9952,-53.914,22.34,-76.254
6,2025-06-09 06:42:00.0288,-53.609,22.38,-75.989
6,2025-06-09 06:42:14.976,-53.497,22.39,-75.887
6,2025-06-09 06:42:30.0096,-53.288,22.45,-75.738
6,2025-06-09 06:42:44.9568,-53.068,22.45,-75.518
6,2025-06-09 06:42:59.9904,-52.879,22.49,-75.369
6,2025-06-09 06:43:15.024,-52.739,22.51,-75.249
6,2025-06-09 06:43:29.9712,-52.492,22.56,-75.052
6,2025-06-09 06:43:45.0048,-52.366,22.56,-74.926
6,2025-06-09 06:44:00.0384,-52.169,22.61,-74.779
6,2025-06-09 06:44:14.9856,-51.982,22.62,-74.602
6,2025-06-09 06:44:30.0192,-51.835,22.67,-74.505
6,2025-06-09 06:44:44.9664,-51.659,22.69,-74.349
6,2025-06-09 06:45:00,-51.437,22.73,-74.167
6,2025-06-09 06:45:15.0336,-51.287,22.8,-74.087
6,2025-06-09 06:45:29.9808,-51.013,22.79,-73.803
6,2025-06-09 06:45:45.0144,-50.943,22.88,-73.823
6,2025-06-09 06:45:59.9616,-50.641,22.85,-73.491
6,2025-06-09 06:46:14.9952,-50.495,22.92,-73.415
6,2025-06-09 06:46:30.0288,-50.202,22.92,-73.122
6,2025-06-09 06:46:44.976,-49.956,22.96,-72.916
6,2025-06-09 06:47:00.0096,-49.827,22.98,-72.807
6,2025-06-09 06:47:15.0432,-49.631,23.02,-72.651
6,2025-06-09 06:47:29.9904,-49.44,22.99,-72.43
6,2025-06-09 06:47:45.024,-49.251,23.04,-72.291
6,2025-06-09 06:47:59.9712,-49.09,22.98,-72.07
6,2025-06-09 06:48:15.0048,-48.965,23.04,-72.005
6,2025-06-09 06:48:30.0384,-48.686,23.09,-71.776
6,2025-06-09 06:48:44.9856,-48.431,23.06,-71.491
6,2025-06-09 06:49:00.0192,-48.244,23.09,-71.334
6,2025-06-09 06:49:14.9664,-47.983,23.09,-71.073
6,2025-06-09 06:49:30,-47.872,23.09,-70.962
6,2025-06-09 06:49:45.0336,-47.656,23.12,-70.776
6,2025-06-09 06:49:59.9808,-47.432,23.16,-70.592
6,2025-06-09 06:50:15.0144,-47.256,23.2,-70.456
6,2025-06-09 06:50:29.961599,-47.012,23.21,-70.222
6,2025-06-09 06:50:44.9952,-46.879,23.24,-70.119
6,2025-06-09 06:51:00.0288,-46.673,23.27,-69.943
6,2025-06-09 06:51:14.976,-46.493,23.24,-69.733
6,2025-06-09 06:51:30.0096,-46.196,23.33,-69.526
6,2025-06-09 06:51:44.9568,-46.006,23.35,-69.356
6,2025-06-09 06:51:59.9904,-45.782,23.37,-69.152
6,2025-06-09 06:52:15.024,-45.622,23.4,-69.022
6,2025-06-09 06:52:29.9712,-45.473,23.4,-68.873
6,2025-06-09 06:52:45.0048,-45.265,23.41,-68.675
6,2025-06-09 06:53:00.0384,-44.993,23.41,-68.403
6,2025-06-09 06:53:14.9856,-44.677,23.46,-68.137
6,2025-06-09 06:53:30.019199,-44.543,23.52,-68.063
6,2025-06-09 06:53:44.9664,-44.469,23.49,-67.959
6,2025-06-09 06:54:00,-44.23,23.57,-67.8
6,2025-06-09 06:54:15.0336,-44.059,23.61,-67.669
6,2025-06-09 06:54:29.9808,-43.944,23.59,-67.534
6,2025-06-09 06:54:45.0144,-43.67,23.68,-67.35
6,2025-06-09 06:54:59.9616,-43.582,23.68,-67.262
6,2025-06-09 06:55:14.9952,-43.326,23.73,-67.056
6,2025-06-09 06:55:30.0288,-42.975,23.82,-66.795
6,2025-06-09 06:55:44.976,-42.865,23.82,-66.685
6,2025-06-09 06:56:00.009601,-42.637,23.81,-66.447
6,2025-06-09 06:56:14.9568,-42.564,23.92,-66.484
6,2025-06-09 06:56:29.990399,-42.239,23.93,-66.169
6,2025-06-09 06:56:45.024,-42.12,23.92,-66.04
6,2025-06-09 06:56:59.9712,-41.875,23.98,-65.855
6,2025-06-09 06:57:15.0048,-41.545,24.01,-65.555
6,2025-06-09 06:57:30.0384,-41.299,24.04,-65.339
6,2025-06-09 06:57:44.9856,-41.161,24.05,-65.211
6,2025-06-09 06:58:00.0192,-41.099,24.05,-65.149
6,2025-06-09 06:58:14.9664,-40.83,24.09,-64.92
6,2025-06-09 06:58:30,-40.545,24.13,-64.675
6,2025-06-09 06:58:45.0336,-40.494,24.16,-64.654
6,2025-06-09 06:58:59.980801,-40.366,24.19,-64.556
6,2025-06-09 06:59:15.0144,-40.306,24.19,-64.496
6,2025-06-09 06:59:29.9616,-40.039,24.21,-64.249
6,2025-06-09 06:59:44.9952,-39.842,24.21,-64.052
6,2025-06-09 07:00:00.0288,-39.656,24.25,-63.906
6,2025-06-09 07:00:14.976,-39.414,24.28,-63.694
6,2025-06-09 07:00:30.0096,-39.215,24.31,-63.525
6,2025-06-09 07:00:45.0432,-39.005,24.35,-63.355
6,2025-06-09 07:00:59.9904,-38.808,24.39,-63.198
6,2025-06-09 07:03:45.0144,-37.129,24.09,-61.219
6,2025-06-09 07:03:59.9616,-36.959,24.15,-61.109
6,2025-06-09 07:05:14.9568,-36.09,24.04,-60.13
6,2025-06-09 07:05:29.9904,-35.93,24.12,-60.05
6,2025-06-09 07:05:45.024,-35.796,24.1,-59.896
6,2025-06-09 07:09:00.0288,-33.606,23.88,-57.486
6,2025-06-09 07:09:14.976,-33.326,23.92,-57.246
6,2025-06-09 07:09:30.0096,-33,23.93,-56.93
6,2025-06-09 07:09:45.0432,-32.851,23.94,-56.791
6,2025-06-09 07:09:59.9904,-193.231,23.94,-217.171
6,2025-06-09 07:10:15.024,-193.236,24.02,-217.256
6,2025-06-09 07:10:29.9712,-193.209,24,-217.209
6,2025-06-09 07:10:45.0048,-193.029,24.02,-217.049
6,2025-06-09 07:11:14.9856,-192.638,24.01,-216.648
6,2025-06-09 07:11:30.0192,-6.374,24.01,-30.384
6,2025-06-09 07:11:44.9664,-192.088,24.03,-216.118
6,2025-06-09 07:12:00,-191.751,24.08,-215.831
6,2025-06-09 07:12:15.0336,-191.434,24.09,-215.524
6,2025-06-09 07:12:29.9808,-191.766,24.13,-215.896
6,2025-06-09 07:12:45.0144,-192.079,24.16,-216.239
6,2025-06-09 07:12:59.961599,-191.893,24.19,-216.083
6,2025-06-09 07:13:14.9952,-191.77,24.23,-216
6,2025-06-09 07:13:30.0288,-191.21,24.24,-215.45
6,2025-06-09 07:13:44.976,-191.157,24.17,-215.327
6,2025-06-09 12:34:15.024,-53.441,9.18,-62.621
6,2025-06-09 12:34:29.9712,-53.387,9.15,-62.537
6,2025-06-09 12:34:45.0048,-53.514,9.21,-62.724
6,2025-06-09 12:35:00.0384,0,9.17,-9.17
6,2025-06-09 12:35:14.9856,-53.268,9.16,-62.428
6,2025-06-09 12:35:30.0192,-53.933,9.15,-63.083
6,2025-06-09 12:35:44.9664,-54.043,9.17,-63.213
6,2025-06-09 12:36:00,-53.829,9.14,-62.969
6,2025-06-09 12:36:15.0336,-53.7,9.17,-62.87
6,2025-06-09 12:36:29.980801,-53.68,9.16,-62.84
6,2025-06-09 12:36:45.0144,-53.741,9.17,-62.911
6,2025-06-09 12:36:59.9616,-54.041,9.17,-63.211
6,2025-06-09 12:37:14.9952,-54.035,9.15,-63.185
6,2025-06-09 12:37:30.0288,-53.892,9.15,-63.042
6,2025-06-09 12:37:44.976,-53.799,9.19,-62.989
6,2025-06-09 12:38:00.0096,-53.809,9.17,-62.979
6,2025-06-09 12:38:15.0432,-53.826,9.19,-63.016
6,2025-06-09 12:38:29.9904,-54.102,9.11,-63.212
6,2025-06-09 12:38:45.024,-54.091,9.18,-63.271
6,2025-06-09 12:38:59.9712,-54.039,9.17,-63.209
6,2025-06-09 12:39:30.038401,-53.921,9.19,-63.111
6,2025-06-09 12:39:44.9856,-54.038,9.31,-63.348
6,2025-06-09 12:40:00.0192,-54.412,9.25,-63.662
6,2025-06-09 12:40:14.9664,-54.433,9.25,-63.683
6,2025-06-09 12:40:30,-54.297,9.25,-63.547
6,2025-06-09 12:40:45.0336,-54.187,9.26,-63.447
6,2025-06-09 12:40:59.9808,-54.2,9.28,-63.48
6,2025-06-09 12:41:15.0144,-54.298,9.24,-63.538
6,2025-06-09 12:41:29.9616,-54.49,9.22,-63.71
6,2025-06-09 12:41:44.9952,-54.475,9.3,-63.775
6,2025-06-09 12:42:00.0288,-54.363,9.25,-63.613
6,2025-06-09 12:42:14.976,-54.357,9.25,-63.607
6,2025-06-09 12:42:30.0096,-54.28,9.28,-63.56
6,2025-06-09 12:42:44.9568,-54.446,9.2,-63.646
6,2025-06-09 12:42:59.9904,-54.742,9.24,-63.982
6,2025-06-09 12:43:15.024,-54.773,9.28,-64.053
6,2025-06-09 12:43:29.9712,-54.753,9.24,-63.993
6,2025-06-09 12:43:45.0048,-54.682,9.25,-63.932
6,2025-06-09 12:44:00.0384,-54.569,9.25,-63.819
6,2025-06-09 12:44:14.9856,-54.63,9.29,-63.92
6,2025-06-09 12:44:30.0192,-54.861,9.22,-64.081
6,2025-06-09 12:44:44.9664,-54.948,9.29,-64.238
6,2025-06-09 12:45:00,-54.782,9.23,-64.012
6,2025-06-09 12:45:15.0336,-54.709,9.28,-63.989
6,2025-06-09 12:45:29.9808,-54.735,9.26,-63.995
6,2025-06-09 12:45:45.0144,-54.81,9.24,-64.05
6,2025-06-09 12:45:59.9616,-54.881,9.25,-64.131
6,2025-06-09 12:46:14.9952,-55.056,9.23,-64.286
6,2025-06-09 12:46:30.0288,-55.074,9.27,-64.344
6,2025-06-09 12:46:44.976,-55.053,9.23,-64.283
6,2025-06-09 12:47:00.0096,-54.944,9.24,-64.184
6,2025-06-09 12:47:15.0432,-54.924,9.22,-64.144
6,2025-06-09 12:47:29.9904,-54.972,9.27,-64.242
6,2025-06-09 12:47:45.024,-55.112,9.21,-64.322
6,2025-06-09 12:47:59.9712,-55.192,9.23,-64.422
6,2025-06-09 12:48:15.0048,-55.203,9.19,-64.393
6,2025-06-09 12:48:30.0384,-55.211,9.23,-64.441
6,2025-06-09 12:48:44.9856,-55.233,9.25,-64.483
6,2025-06-09 12:49:00.0192,-55.21,9.25,-64.46
6,2025-06-09 12:49:14.9664,-55.357,9.22,-64.577
6,2025-06-09 12:49:30,-55.508,9.26,-64.768
6,2025-06-09 12:49:45.0336,-55.47,9.21,-64.68
6,2025-06-09 12:49:59.9808,-55.492,9.25,-64.742
6,2025-06-09 12:50:15.0144,-55.572,9.27,-64.842
6,2025-06-09 12:50:29.961599,-55.614,9.24,-64.854
6,2025-06-09 12:50:44.9952,-55.402,9.27,-64.672
6,2025-06-09 12:51:00.0288,-55.53,9.26,-64.79
6,2025-06-09 12:51:14.976,-55.763,9.24,-65.003
6,2025-06-09 12:51:30.0096,-55.858,9.24,-65.098
6,2025-06-09 12:51:44.9568,-55.87,9.24,-65.11
6,2025-06-09 12:51:59.9904,-55.757,9.25,-65.007
6,2025-06-09 12:52:15.024,-55.834,9.23,-65.064
6,2025-06-09 12:52:29.9712,-56.022,9.26,-65.282
6,2025-06-09 12:52:45.0048,-56.236,9.24,-65.476
6,2025-06-09 12:53:00.0384,-56.015,9.23,-65.245
6,2025-06-09 12:53:14.9856,-55.968,9.24,-65.208
6,2025-06-09 12:53:30.019199,-56.069,9.25,-65.319
6,2025-06-09 12:53:44.9664,-56.162,9.24,-65.402
6,2025-06-09 12:54:00,-56.048,9.22,-65.268
6,2025-06-09 12:54:15.0336,-56.336,9.23,-65.566
6,2025-06-09 12:54:29.9808,-56.518,9.24,-65.758
6,2025-06-09 12:54:45.0144,-56.414,9.25,-65.664
6,2025-06-09 12:54:59.9616,-56.387,9.22,-65.607
6,2025-06-09 12:55:14.9952,-56.453,9.24,-65.693
6,2025-06-09 12:55:30.0288,-56.568,9.23,-65.798
6,2025-06-09 12:55:44.976,-56.64,9.27,-65.91
6,2025-06-09 12:56:00.009601,-56.62,9.3,-65.92
6,2025-06-09 12:56:14.9568,-56.616,9.3,-65.916
6,2025-06-09 12:56:29.990399,-56.663,9.31,-65.973
6,2025-06-09 12:56:45.024,-56.675,9.3,-65.975
